"Sl_No","Acceleration","Air Quality","Distance","Fall","Humidity","Motion Detected","Object Detected","Temperature"
"2242","0","176.848892","94","False","0","False","False","0"
"4433","0","192.307541","94","False","0","False","False","0"
"1897","0","176.848892","94","False","0","False","False","0"
"1270","0","157.847397","95","False","0","False","False","0"
"1980","0","179.351288","94","False","0","False","False","0"
"3744","0","181.882904","95","False","0","False","False","0"
"2678","0","176.848892","95","False","0","False","False","0"
"3556","0","181.882904","94","False","0","False","False","0"
"5150","0","197.703064","95","False","0","False","False","0"
"4636","0","197.703064","95","False","0","False","False","0"
"527","0","211.746002","95","False","0","False","False","0"
"1984","0","179.351288","95","False","0","False","False","0"
"5298","0","192.307541","95","False","0","False","False","0"
"329","0","211.746002","95","False","0","False","False","0"
"5317","0","192.307541","95","False","0","False","False","0"
"3052","0","179.351288","95","False","0","False","False","0"
"345","0","217.591599","95","False","0","False","False","0"
"4716","0","203.223923","95","False","0","False","False","0"
"2624","0","176.848892","95","False","0","False","False","0"
"2701","0","176.848892","95","False","0","False","False","0"
"5334","0","192.307541","95","False","0","False","False","0"
"2415","0","176.848892","95","False","0","False","False","0"
"4510","0","192.307541","94","False","0","False","False","0"
"4039","0","179.351288","95","False","0","False","False","0"
"2745","0","176.848892","95","False","0","False","False","0"
"3720","0","181.882904","94","False","0","False","False","0"
"296","0","310.848083","252","False","0","False","False","0"
"4949","0","203.223923","94","False","0","False","False","0"
"1317","0","157.847397","94","False","0","False","False","0"
"611","0","179.351288","95","False","0","False","False","0"
"2828","0","176.848892","75","False","0","False","False","0"
"3726","0","181.882904","95","False","0","False","False","0"
"5195","0","203.223923","95","False","0","False","False","0"
"3596","0","181.882904","94","False","0","True","False","0"
"3757","0","181.882904","95","False","0","False","False","0"
"1015","0","153.369461","95","False","0","False","False","0"
"4422","0","192.307541","95","False","0","False","False","0"
"3921","0","176.848892","94","False","0","False","False","0"
"3984","0","176.848892","95","False","0","False","False","0"
"914","0","136.483597","95","False","0","False","False","0"
"2583","0","176.848892","95","False","0","False","False","0"
"75","0","302.938629","14","False","0","False","False","0"
"4332","0","192.307541","94","False","0","False","False","0"
"2012","0","181.882904","94","False","0","False","False","0"
"578","0","194.989822","95","False","0","False","False","0"
"4971","0","197.703064","95","False","0","False","False","0"
"3421","0","194.989822","95","False","0","False","False","0"
"1588","0","181.882904","94","False","0","False","False","0"
"5094","0","197.703064","95","False","0","False","False","0"
"4271","0","192.307541","95","False","0","False","False","0"
"1269","0","157.847397","95","False","0","False","False","0"
"5349","0","194.989822","95","False","0","False","False","0"
"2076","0","179.351288","94","False","0","False","False","0"
"1531","0","179.351288","94","False","0","False","False","0"
"2490","0","176.848892","94","False","0","False","False","0"
"2220","0","179.351288","94","False","0","False","False","0"
"1299","0","160.126266","95","False","0","False","False","0"
"2240","0","176.848892","94","False","0","False","False","0"
"4369","0","192.307541","95","False","0","False","False","0"
"2384","0","176.848892","94","False","0","False","False","0"
"4213","0","187.034973","95","False","0","False","False","0"
"2711","0","176.848892","94","False","0","False","False","0"
"2254","0","176.848892","95","False","0","False","False","0"
"3132","0","181.882904","95","False","0","False","False","0"
"3207","0","179.351288","94","False","0","False","False","0"
"4644","0","203.223923","95","False","0","False","False","0"
"743","0","157.847397","95","False","0","False","False","0"
"3504","0","184.444077","95","False","0","False","False","0"
"5006","0","194.989822","95","False","0","False","False","0"
"2910","0","181.882904","94","False","0","False","False","0"
"254","0","327.199097","252","False","0","False","False","0"
"2021","0","181.882904","94","False","0","False","False","0"
"1515","0","176.848892","95","False","0","False","False","0"
"4956","0","197.703064","95","False","0","False","False","0"
"163","0","348.672852","193","False","0","False","False","0"
"4780","0","206.032181","95","False","0","False","False","0"
"2200","0","181.882904","95","False","0","False","False","0"
"1861","0","176.848892","95","False","0","False","False","0"
"4221","0","187.034973","95","False","0","False","False","0"
"4237","0","189.656082","95","False","0","False","False","0"
"89","3","306.871521","0","True","0","False","False","0"
"4069","0","181.882904","94","False","0","False","False","0"
"5132","0","194.989822","94","False","0","False","False","0"
"2271","0","176.848892","94","False","0","False","False","0"
"518","0","214.65213","95","False","0","False","False","0"
"1740","0","176.848892","95","False","0","False","False","0"
"2007","0","181.882904","94","False","0","False","False","0"
"587","0","189.656082","94","False","0","False","False","0"
"2531","0","174.375458","94","False","0","False","False","0"
"2357","0","176.848892","95","False","0","False","False","0"
"32","0","302.938629","14","False","0","False","False","0"
"3371","0","208.872772","95","False","0","False","False","0"
"2104","0","176.848892","95","False","0","False","False","0"
"1777","0","176.848892","95","False","0","False","False","0"
"131","0","362.131653","223","False","0","False","False","0"
"5410","0","194.989822","95","False","0","False","False","0"
"2219","0","179.351288","94","False","0","False","False","0"
"2028","0","181.882904","95","False","0","False","False","0"
"5274","0","194.989822","95","False","0","False","False","0"
"3270","0","181.882904","94","False","0","False","False","0"
"4886","0","197.703064","94","False","0","False","False","0"
"3197","0","179.351288","94","False","0","False","False","0"
"5333","0","194.989822","95","False","0","False","False","0"
"3500","0","181.882904","95","False","0","False","False","0"
"4800","0","211.746002","94","False","0","False","False","0"
"1447","0","171.930634","95","False","0","False","False","0"
"696","0","160.126266","95","False","0","False","False","0"
"3927","0","176.848892","95","False","0","False","False","0"
"5257","0","203.223923","95","False","0","False","False","0"
"4569","0","194.989822","75","False","0","False","False","0"
"1633","0","179.351288","94","False","0","False","False","0"
"2779","0","176.848892","94","False","0","False","False","0"
"890","0","121.142937","95","False","0","False","False","0"
"1574","0","181.882904","95","False","0","False","False","0"
"3759","0","181.882904","94","False","0","False","False","0"
"2665","0","174.375458","95","False","0","False","False","0"
"1819","0","176.848892","95","False","0","False","False","0"
"3832","0","179.351288","94","False","0","False","False","0"
"3711","0","181.882904","95","False","0","False","False","0"
"4075","0","181.882904","95","False","0","False","False","0"
"435","0","192.307541","95","False","0","False","False","0"
"4095","0","181.882904","95","False","0","False","False","0"
"4312","0","192.307541","95","False","0","False","False","0"
"1322","0","160.126266","95","False","0","False","False","0"
"3918","0","176.848892","94","False","0","False","False","0"
"3017","0","181.882904","95","False","0","False","False","0"
"4444","0","192.307541","95","False","0","False","False","0"
"5159","0","197.703064","95","False","0","False","False","0"
"4008","0","179.351288","94","False","0","False","False","0"
"5318","0","194.989822","94","False","0","False","False","0"
"4561","0","194.989822","95","False","0","False","False","0"
"3587","0","181.882904","95","False","0","False","False","0"
"1335","0","160.126266","94","False","0","False","False","0"
"300","0","314.868652","254","False","0","False","False","0"
"4360","0","189.656082","95","False","0","False","False","0"
"2545","0","176.848892","95","False","0","False","False","0"
"3778","0","181.882904","95","False","0","False","False","0"
"4626","0","194.989822","95","False","0","False","False","0"
"2259","0","176.848892","94","False","0","False","False","0"
"1453","0","174.375458","95","False","0","False","False","0"
"802","0","132.508453","95","False","0","True","False","0"
"4391","0","192.307541","95","False","0","False","False","0"
"3330","0","181.882904","95","False","0","False","False","0"
"5052","0","197.703064","95","False","0","False","False","0"
"3829","0","179.351288","94","False","0","False","False","0"
"2072","0","179.351288","94","False","0","False","False","0"
"1827","0","176.848892","95","False","0","False","False","0"
"4648","0","197.703064","95","False","0","False","False","0"
"4317","0","189.656082","95","False","0","False","False","0"
"1913","0","176.848892","94","False","0","False","False","0"
"342","0","220.564682","95","False","0","False","False","0"
"4877","0","203.223923","94","False","0","False","False","0"
"2702","0","176.848892","95","False","0","False","False","0"
"4823","0","208.872772","95","False","0","False","False","0"
"3308","0","181.882904","94","False","0","False","False","0"
"238","0","335.647797","55","False","0","False","False","0"
"4578","0","194.989822","94","False","0","False","False","0"
"2536","0","176.848892","95","False","0","False","False","0"
"341","0","220.564682","94","False","0","False","False","0"
"3517","0","187.034973","94","False","0","False","False","0"
"1146","0","174.375458","95","False","0","False","False","0"
